invoice_id,store_id,product_id,date,quantity,price,discount,payment_mode,customer_id,sales_channel,cashier_id,invoice_amount,gst_amount,return_flag
INV0026136,ST00194,P00872,2022-09-02,1,1969.54,153.64,Cash,,In-store,EMP00373,1906.7,90.8,False
INV0026137,ST00583,P00655,2022-01-12,6,3286.75,1335.54,Wallet,C009227,In-store,EMP02772,19304.21,919.25,False
INV0026138,ST00789,P00464,2024-09-21,2,1807.03,132.28,UPI,C025482,In-store,EMP01933,3899.59,417.81,False
INV0026139,ST00586,P00391,2022-05-08,6,440.32,136.77,UPI,C036055,In-store,EMP02259,2805.77,300.62,False
INV0026140,ST00691,P01083,2023-11-01,6,796.46,482.09,Wallet,C013930,In-store,EMP02713,4511.5,214.83,False
INV0026141,ST00275,P00973,2024-03-22,5,788.6,90.91,UPI,,In-store,EMP00185,4314.34,462.25,False
INV0026142,ST00993,P00945,2022-12-29,3,362.1,104.37,Card,,In-store,EMP02291,1158.68,176.75,False
INV0026143,ST00864,P00315,2024-08-30,4,351.16,54.87,UPI,C034188,In-store,EMP02088,1417.26,67.49,False
INV0026144,ST00922,P00676,2024-05-28,4,2888.12,430.37,UPI,C007714,Kiosk,EMP00093,11678.22,556.11,False
INV0026145,ST00701,P01055,2022-02-05,6,1337.99,512.45,UPI,C014800,In-store,EMP02543,7891.26,375.77,False
INV0026146,ST00730,P00293,2023-10-19,3,952.89,134.85,UPI,C002027,In-store,EMP01687,2860.01,136.19,False
INV0026147,ST00075,P00228,2023-12-17,4,82.84,31.41,UPI,C035499,In-store,EMP01954,353.94,53.99,False
INV0026148,ST00170,P00693,2022-07-24,3,1050.96,521.57,Card,C022129,In-store,EMP01875,2762.88,131.57,False
INV0026149,ST00140,P00216,2024-06-27,2,356.18,33.85,UPI,C022301,In-store,EMP02209,712.44,33.93,False
INV0026150,ST00508,P00833,2023-11-12,7,580.25,1.46,UPI,C017275,Online,EMP01825,4263.3,203.01,False
INV0026151,ST00618,P00950,2023-09-21,6,3056.48,2.65,UPI,C013624,In-store,EMP00117,19253.04,916.81,False
INV0026152,ST00125,P00520,2024-10-22,4,367.66,115.66,UPI,C032661,In-store,EMP01266,1517.58,162.6,False
INV0026153,ST00790,P01091,2024-01-22,7,586.66,443.42,UPI,C029338,In-store,EMP02424,4102.78,439.58,False
INV0026154,ST00577,P00652,2022-03-25,5,498.3,90.28,Card,C010823,In-store,EMP00894,2521.28,120.06,False
INV0026155,ST00626,P00453,2024-05-01,2,546.99,86.24,Wallet,,In-store,EMP02112,1128.67,120.93,False
INV0026156,ST00963,P00964,2024-12-21,4,1970.59,623.05,Card,,In-store,EMP02618,7622.28,362.97,False
INV0026157,ST00614,P00686,2023-08-17,3,1293.63,394.41,Cash,,In-store,EMP01549,3904.86,418.38,False
INV0026158,ST00005,P00151,2023-04-10,7,3159.88,1254.96,Card,C019058,In-store,EMP01210,21907.41,1043.21,False
INV0026159,ST00808,P00948,2022-05-18,2,228.82,38.75,Cash,C035489,In-store,EMP02194,439.83,20.94,False
INV0026160,ST00920,P00550,2023-06-20,5,268.5,100.18,UPI,C025480,In-store,EMP01829,1304.44,62.12,False
INV0026161,ST00088,P00377,2022-02-05,2,829.77,41.41,Card,C024242,In-store,EMP02352,1812.31,194.18,False
INV0026162,ST00567,P00953,2022-01-25,6,830.04,379.75,UPI,C001956,In-store,EMP02037,4830.51,230.02,False
INV0026163,ST00494,P00851,2022-06-09,7,234.06,19.66,Card,C022051,In-store,EMP01696,1699.7,80.94,False
INV0026164,ST00159,P00431,2022-10-17,3,370.37,43.68,UPI,,In-store,EMP01774,1120.8,53.37,False
INV0026165,ST00290,P01085,2023-11-16,6,128.16,68.3,Card,,In-store,EMP01976,784.74,84.08,False
INV0026166,ST00899,P00973,2023-02-18,3,770.52,66.06,UPI,C005100,In-store,EMP02758,2357.78,112.28,False
INV0026167,ST00412,P00191,2024-04-09,1,151.6,31.48,UPI,,In-store,EMP02348,126.13,6.01,False
INV0026168,ST00564,P00615,2024-11-26,3,641.01,8.76,UPI,,In-store,EMP00655,2009.98,95.71,False
INV0026169,ST00816,P00703,2024-06-05,4,1945.6,635.27,Wallet,C007473,In-store,EMP02212,7504.49,357.36,False
INV0026170,ST00471,P00442,2024-03-20,7,502.57,367.49,Card,C011646,In-store,EMP01272,3528.56,378.06,False
INV0026171,ST00936,P00586,2023-09-21,4,23.38,11.21,UPI,C034397,In-store,EMP02046,86.43,4.12,False
INV0026172,ST00525,P01091,2024-10-26,5,579.46,283.56,UPI,,In-store,EMP02934,2744.43,130.69,False
INV0026173,ST01036,P00624,2022-08-26,1,388.35,6.04,UPI,C018750,Online,EMP01036,451.13,68.82,False
INV0026174,ST00155,P00179,2024-03-13,6,836.8,431.16,UPI,C017820,In-store,EMP01319,4819.12,229.48,False
INV0026175,ST00933,P00939,2024-09-01,1,97.62,22.92,UPI,,In-store,EMP02757,78.44,3.74,False
INV0026176,ST00119,P00383,2024-07-18,2,888.0,97.76,UPI,C015314,Online,EMP01288,1762.15,83.91,False
INV0026177,ST00854,P00184,2022-11-20,6,307.33,371.83,Cash,C033926,In-store,EMP01101,1648.81,176.66,False
INV0026178,ST00695,P00242,2022-02-04,4,3530.41,914.4,UPI,C022793,In-store,EMP01705,13867.6,660.36,False
INV0026179,ST00588,P00915,2024-08-18,7,3109.27,525.17,UPI,C007021,In-store,EMP01818,22301.71,1061.99,False
INV0026180,ST00925,P01082,2024-08-05,6,428.46,45.03,Card,,In-store,EMP00161,2652.02,126.29,False
INV0026181,ST00673,P00204,2023-11-26,4,285.94,19.89,Wallet,,Online,EMP00178,1258.73,134.86,False
INV0026182,ST00730,P00166,2024-06-10,5,461.51,19.39,Card,,In-store,EMP02001,2562.74,274.58,False
INV0026183,ST00793,P01071,2023-08-12,1,1427.01,48.56,Wallet,C009141,In-store,EMP00009,1626.57,248.12,False
INV0026184,ST00883,P00132,2023-10-13,7,2238.33,778.51,UPI,C006308,In-store,EMP02455,16676.58,1786.78,False
INV0026185,ST00244,P00614,2022-10-01,4,405.52,80.07,UPI,C034506,In-store,EMP01359,1727.05,185.04,False
INV0026186,ST00888,P00291,2024-02-09,5,266.57,35.99,UPI,C039012,In-store,EMP00377,1530.29,233.43,False
INV0026187,ST00619,P00219,2024-06-03,6,160.79,98.01,UPI,C038736,In-store,EMP00974,970.74,104.01,False
INV0026188,ST00034,P00670,2024-04-26,4,582.63,40.86,UPI,,Online,EMP01658,2404.14,114.48,False
INV0026189,ST00965,P00195,2022-01-28,2,1611.06,15.29,UPI,C009408,In-store,EMP00787,3784.06,577.23,False
INV0026190,ST00810,P00292,2022-02-25,4,143.93,1.32,Wallet,C008376,In-store,EMP00771,677.79,103.39,False
INV0026191,ST00937,P00713,2024-07-12,-7,2441.84,830.15,Cash,,Online,EMP01946,-19190.02,2927.29,True
INV0026192,ST00811,P00360,2022-09-30,5,38.92,2.65,Wallet,C024733,In-store,EMP00717,214.98,23.03,False
INV0026193,ST00363,P01085,2023-11-28,1,133.36,0.6,Cash,C016645,In-store,EMP00943,156.66,23.9,False
INV0026194,ST00368,P00588,2024-10-25,5,1987.97,1083.84,UPI,,In-store,EMP01780,10450.09,1594.08,False
INV0026195,ST00291,P00123,2023-07-23,4,1481.38,187.3,Cash,C036013,In-store,EMP02052,6025.13,286.91,False
INV0026196,ST00431,P00700,2022-11-26,3,536.12,137.33,UPI,C005749,Online,EMP02871,1544.58,73.55,False
INV0026197,ST00037,P00671,2024-11-17,3,3973.89,890.6,UPI,C018798,In-store,EMP01357,13016.66,1985.59,False
INV0026198,ST00783,P00638,2022-04-24,5,665.6,727.88,Cash,C039987,In-store,EMP02474,2730.13,130.01,False
INV0026199,ST00790,P01057,2023-06-13,6,958.19,307.17,UPI,,Kiosk,EMP02088,6421.52,979.55,False
INV0026200,ST01036,P00677,2024-01-19,1,33.68,0.62,Cash,C025668,In-store,EMP00398,39.01,5.95,False
INV0026201,ST00579,P00829,2022-01-28,4,327.5,110.02,Cash,C000428,In-store,EMP02300,1343.98,144.0,False
INV0026202,ST01038,P00738,2023-02-21,2,1355.92,313.58,UPI,,Online,EMP00060,2686.05,287.79,False
INV0026203,ST00221,P00279,2022-04-10,5,2352.75,2891.13,UPI,,In-store,EMP00961,9937.33,1064.71,False
INV0026204,ST00498,P00965,2024-06-24,3,625.93,155.8,UPI,,In-store,EMP01245,1808.09,86.1,False
INV0026205,ST00822,P00745,2023-04-21,6,285.41,60.08,Card,C036546,Kiosk,EMP02280,1850.67,198.29,False
INV0026206,ST00830,P00743,2023-09-27,6,1543.97,554.25,UPI,C025131,Online,EMP01941,9145.05,435.48,False
INV0026207,ST00813,P00083,2024-11-02,-6,2626.63,1307.17,Card,C030674,In-store,EMP00765,-15175.24,722.63,True
INV0026208,ST00490,P00794,2024-12-23,4,305.06,17.21,UPI,C006301,In-store,EMP01429,1263.18,60.15,False
INV0026209,ST00077,P00103,2022-02-14,6,4075.5,636.93,Card,C026804,In-store,EMP02532,26674.0,2857.93,False
INV0026210,ST00910,P00437,2024-02-24,7,1081.98,179.96,Card,,In-store,EMP02591,7763.6,369.7,False
INV0026211,ST00401,P00619,2022-01-30,3,2436.0,324.89,UPI,C020434,In-store,EMP02382,8240.07,1256.96,False
INV0026212,ST00683,P01040,2023-12-14,3,260.46,62.5,UPI,,Kiosk,EMP00841,754.82,35.94,False
INV0026213,ST00140,P00199,2024-12-14,5,1225.65,627.98,Card,C016971,In-store,EMP01017,6160.3,660.03,False
INV0026214,ST00984,P00890,2023-06-26,6,1738.95,267.56,Cash,C005769,In-store,EMP00079,11996.05,1829.91,False
INV0026215,ST00270,P00591,2023-12-21,4,272.45,18.08,Wallet,,In-store,EMP02418,1125.31,53.59,False
INV0026216,ST01048,P00642,2022-03-12,1,498.77,37.12,Wallet,C007593,Online,EMP02018,544.75,83.1,False
INV0026217,ST00752,P01002,2022-01-26,2,155.1,29.26,Wallet,C024037,In-store,EMP02179,331.51,50.57,False
INV0026218,ST00347,P00494,2022-02-05,5,985.36,353.27,UPI,C032099,Kiosk,EMP00556,4802.21,228.68,False
INV0026219,ST00389,P00150,2023-11-16,2,1735.46,148.21,UPI,C003580,In-store,EMP02490,3721.44,398.73,False
INV0026220,ST01029,P00021,2024-03-31,6,1644.48,1413.82,Card,C026895,In-store,EMP01221,9974.61,1521.55,False
INV0026221,ST00624,P00392,2023-08-13,4,641.24,56.77,UPI,C000993,Online,EMP02607,2633.6,125.41,False
INV0026222,ST00728,P01086,2024-04-13,5,1319.1,199.35,Card,C011967,In-store,EMP01050,7547.46,1151.31,False
INV0026223,ST00644,P00239,2022-07-09,6,355.3,54.0,Card,C024769,In-store,EMP00579,2327.14,249.34,False
INV0026224,ST00250,P00156,2022-08-19,2,102.73,6.27,UPI,C003918,In-store,EMP00400,235.04,35.85,False
INV0026225,ST00140,P00039,2022-05-26,1,475.69,12.22,UPI,,In-store,EMP00674,486.64,23.17,False
INV0026226,ST00004,P00560,2023-08-28,4,942.43,226.91,UPI,,Online,EMP00910,3967.95,425.14,False
INV0026227,ST00426,P00397,2023-02-06,3,777.25,59.61,Cash,,In-store,EMP01392,2385.75,113.61,False
INV0026228,ST00719,P00376,2022-12-26,1,654.12,18.21,Wallet,,In-store,EMP00874,712.22,76.31,False
INV0026229,ST00317,P00660,2023-11-19,1,4360.12,900.05,UPI,C038879,Online,EMP02706,4082.88,622.81,False
INV0026230,ST00234,P00359,2024-03-16,4,662.67,222.24,UPI,C036146,In-store,EMP01920,2549.86,121.42,False
INV0026231,ST00409,P00062,2023-07-17,2,1735.31,98.17,Cash,C000412,In-store,EMP00274,3777.14,404.69,False
INV0026232,ST00243,P00462,2024-06-17,-3,351.82,16.32,Cash,,In-store,EMP01403,-1091.1,51.96,True
INV0026233,ST00457,P00814,2024-06-04,2,829.24,87.74,Wallet,C038850,In-store,EMP01206,1759.23,188.49,False
INV0026234,ST00580,P00630,2023-04-30,4,499.08,270.76,Cash,C000074,In-store,EMP01901,2036.16,310.6,False
INV0026235,ST00287,P01029,2022-09-01,1,1135.26,1.36,UPI,C023162,In-store,EMP02833,1190.6,56.7,False
INV0026236,ST00033,P00012,2024-01-27,3,358.87,113.42,Card,C018776,In-store,EMP00621,1011.35,48.16,False
INV0026237,ST00107,P00067,2023-10-05,3,3792.39,703.64,Card,C012323,In-store,EMP00630,11954.35,1280.82,False
INV0026238,ST00438,P00170,2023-01-31,1,419.56,43.72,Card,C029734,In-store,EMP01935,420.94,45.1,False
INV0026239,ST00187,P00038,2024-10-01,7,680.93,546.04,UPI,,Online,EMP02513,4980.15,759.68,False
INV0026240,ST00840,P00675,2023-07-27,3,71.43,16.51,Cash,C016412,In-store,EMP01756,207.67,9.89,False
INV0026241,ST00174,P00686,2022-08-04,7,1289.39,841.23,Cash,C025109,In-store,EMP01625,8593.72,409.22,False
INV0026242,ST00029,P00814,2024-03-22,7,831.13,248.19,Wallet,C010007,In-store,EMP00110,6572.27,1002.55,False
INV0026243,ST00651,P00229,2023-05-23,4,124.93,2.35,UPI,,In-store,EMP01530,557.05,59.68,False
INV0026244,ST00656,P00743,2022-05-14,4,1547.57,460.87,Wallet,,Online,EMP01621,6760.7,1031.29,False
INV0026245,ST00706,P00193,2023-12-21,7,3701.09,1172.81,UPI,C039642,In-store,EMP02118,25971.56,1236.74,False
INV0026246,ST00167,P01091,2022-01-21,6,567.74,290.53,Cash,C010377,In-store,EMP02122,3676.77,560.86,False
INV0026247,ST00715,P00277,2024-01-07,7,79.08,1.93,UPI,C032884,In-store,EMP02118,650.92,99.29,False
INV0026248,ST00906,P00053,2023-12-10,7,886.42,181.12,Wallet,,In-store,EMP00287,6325.01,301.19,False
INV0026249,ST00636,P00203,2024-01-13,3,105.58,6.22,Cash,,Online,EMP00566,326.05,15.53,False
INV0026250,ST00411,P00567,2024-05-14,6,158.65,83.39,UPI,C030753,In-store,EMP02139,911.94,43.43,False
INV0026251,ST00506,P00786,2022-02-06,2,273.78,0.43,Card,C002483,Online,EMP00005,574.49,27.36,False
INV0026252,ST00853,P00461,2023-11-19,7,1586.4,2158.81,Card,C002316,Online,EMP02675,10019.51,1073.52,False
INV0026253,ST00151,P00352,2023-12-12,5,145.89,81.13,UPI,C003835,In-store,EMP00348,726.12,77.8,False
INV0026254,ST00761,P00219,2022-07-20,6,157.41,108.66,Wallet,C012398,In-store,EMP00983,936.1,100.3,False
INV0026255,ST00284,P00136,2024-11-16,3,971.98,152.48,Card,C035698,In-store,EMP00790,2901.63,138.17,False
INV0026256,ST00922,P00980,2023-07-07,-3,315.62,11.79,Card,,In-store,EMP01295,-981.82,46.75,True
INV0026257,ST00147,P00821,2024-02-27,3,1542.76,448.51,UPI,C005290,Online,EMP00609,4388.76,208.99,False
INV0026258,ST00543,P00158,2023-03-21,7,178.72,13.42,Card,C033199,In-store,EMP02834,1386.13,148.51,False
INV0026259,ST00421,P00171,2023-11-04,3,125.8,41.46,Card,,Online,EMP02746,376.25,40.31,False
INV0026260,ST00511,P00556,2024-10-31,5,886.78,116.34,Cash,C023272,Kiosk,EMP01403,4533.44,215.88,False
INV0026261,ST00402,P00387,2022-01-09,2,550.13,122.57,UPI,,In-store,EMP01931,1095.01,117.32,False
INV0026262,ST00040,P00212,2024-01-29,7,70.75,36.42,Cash,C027892,In-store,EMP00802,513.89,55.06,False
INV0026263,ST00901,P00485,2024-05-04,2,535.26,63.31,Cash,C037482,Kiosk,EMP01119,1057.57,50.36,False
INV0026264,ST00561,P00481,2023-07-24,7,499.44,167.78,Card,C011675,In-store,EMP00786,3494.72,166.42,False
INV0026265,ST00631,P00640,2024-07-04,6,797.44,4.19,Card,C030197,In-store,EMP02280,5019.47,239.02,False
INV0026266,ST00549,P00870,2023-03-13,3,332.35,108.9,UPI,C009979,In-store,EMP02931,994.73,106.58,False
INV0026267,ST00556,P00306,2024-07-26,1,1749.9,187.08,Card,C008217,In-store,EMP00148,1640.96,78.14,False
INV0026268,ST00637,P00771,2023-01-07,2,550.11,80.8,UPI,C025606,Online,EMP00744,1141.75,122.33,False
INV0026269,ST00441,P00803,2023-08-19,3,2310.27,217.18,UPI,C015775,Online,EMP01752,7922.08,1208.45,False
INV0026270,ST00138,P00771,2022-05-28,6,525.76,302.65,UPI,C005900,In-store,EMP01141,3194.14,342.23,False
INV0026271,ST00031,P01023,2022-04-02,3,492.99,48.22,Card,C017275,In-store,EMP00881,1502.29,71.54,False
INV0026272,ST00567,P00237,2024-02-10,1,1820.58,116.76,Wallet,C017741,In-store,EMP01733,2010.51,306.69,False
INV0026273,ST00196,P00809,2022-12-28,3,1035.86,262.4,UPI,,In-store,EMP02241,3357.31,512.13,False
INV0026274,ST00477,P00026,2023-08-15,6,179.53,205.53,Wallet,C023394,Online,EMP02913,976.25,104.6,False
INV0026275,ST00636,P00368,2022-12-26,5,526.77,126.94,Card,C001088,In-store,EMP00445,2807.74,300.83,False
INV0026276,ST00626,P00793,2022-03-26,-7,535.88,115.87,UPI,C029281,In-store,EMP02193,-4071.52,436.23,True
INV0026277,ST00177,P01024,2024-01-05,6,2388.64,1489.91,UPI,C025241,In-store,EMP00128,15153.48,2311.55,False
INV0026278,ST00694,P00117,2023-03-25,2,265.07,13.21,UPI,C016180,In-store,EMP01892,542.78,25.85,False
INV0026279,ST00988,P00805,2024-08-11,6,614.31,800.09,UPI,C024310,Online,EMP02783,3030.06,144.29,False
INV0026280,ST00380,P00430,2024-04-19,3,424.69,70.3,UPI,,In-store,EMP02565,1263.96,60.19,False
INV0026281,ST00125,P00589,2024-10-23,6,1713.22,72.92,UPI,C030011,In-store,EMP02480,10716.72,510.32,False
INV0026282,ST00530,P00929,2022-06-09,4,740.05,84.27,Card,C018420,In-store,EMP02499,3393.6,517.67,False
INV0026283,ST00648,P00939,2023-03-02,3,97.32,5.34,Card,C011604,Kiosk,EMP02354,300.95,14.33,False
INV0026284,ST00415,P00451,2024-05-01,7,1200.1,363.66,Card,C028334,Online,EMP02343,9483.71,1446.67,False
INV0026285,ST00630,P00966,2022-09-20,2,220.38,6.55,UPI,,Online,EMP01237,455.92,21.71,False
INV0026286,ST00804,P00512,2023-05-17,2,990.77,162.9,UPI,C019713,In-store,EMP02464,1909.57,90.93,False
INV0026287,ST00607,P00254,2022-03-15,5,922.66,507.12,UPI,C025557,Online,EMP01780,4598.92,492.74,False
INV0026288,ST00837,P01054,2022-03-17,1,4159.7,460.25,UPI,C006503,In-store,EMP00973,4143.38,443.93,False
INV0026289,ST00154,P00395,2022-10-06,5,609.28,100.83,UPI,,Online,EMP00700,3092.85,147.28,False
INV0026290,ST00308,P01000,2024-10-27,1,4292.58,1033.73,Cash,C007899,Online,EMP02570,3649.91,391.06,False
INV0026291,ST00584,P01012,2022-02-28,4,446.49,191.35,Card,,Online,EMP00641,1881.64,287.03,False
INV0026292,ST00273,P00100,2022-07-23,3,1320.69,365.47,Cash,C039281,In-store,EMP00783,3776.43,179.83,False
INV0026293,ST01045,P00785,2023-05-04,2,166.96,15.7,Cash,,In-store,EMP01723,356.41,38.19,False
INV0026294,ST00713,P00954,2022-02-16,7,991.67,316.55,Cash,,In-store,EMP01382,6956.4,331.26,False
INV0026295,ST00433,P00227,2022-05-28,1,465.96,29.92,UPI,C037579,In-store,EMP00589,457.84,21.8,False
INV0026296,ST00813,P00545,2023-08-05,5,156.69,79.89,Card,,Online,EMP02163,738.74,35.18,False
INV0026297,ST01033,P01089,2024-08-18,3,1115.21,288.56,Cash,C025996,Online,EMP02965,3209.92,152.85,False
INV0026298,ST00012,P00878,2022-06-13,6,1880.65,1053.19,Card,C027804,In-store,EMP01813,11458.4,1227.69,False
INV0026299,ST00585,P00375,2022-10-10,3,1453.99,314.48,UPI,C029221,In-store,EMP02051,4533.19,485.7,False
INV0026300,ST00449,P00388,2022-02-23,1,776.35,63.54,UPI,C018860,In-store,EMP02554,798.35,85.54,False
INV0026301,ST00793,P00120,2022-06-15,5,469.93,180.27,Cash,C007531,In-store,EMP00284,2277.85,108.47,False
INV0026302,ST00324,P01053,2024-01-08,5,500.36,246.33,UPI,C005158,In-store,EMP01388,2368.24,112.77,False
INV0026303,ST00342,P00971,2022-04-06,6,89.85,54.75,Wallet,C030679,Online,EMP01776,571.53,87.18,False
INV0026304,ST00805,P00877,2022-04-29,3,195.79,26.57,Card,,In-store,EMP01436,661.74,100.94,False
INV0026305,ST00936,P00446,2022-06-06,3,4523.7,951.51,UPI,C030909,Online,EMP00180,14133.94,1514.35,False
INV0026306,ST00151,P00495,2024-11-24,2,508.57,136.64,Cash,,In-store,EMP00523,986.16,105.66,False
INV0026307,ST00646,P00415,2024-11-18,5,500.72,85.42,Card,C023772,In-store,EMP00736,2708.36,290.18,False
INV0026308,ST00818,P00397,2024-06-08,1,793.72,79.46,UPI,,In-store,EMP00498,749.97,35.71,False
INV0026309,ST00173,P00071,2022-06-24,2,1377.71,272.98,UPI,C020609,In-store,EMP02367,2780.33,297.89,False
INV0026310,ST00695,P00233,2024-08-13,3,5402.42,98.94,UPI,C018880,In-store,EMP02029,16913.74,805.42,False
INV0026311,ST01029,P00673,2024-07-26,4,1569.63,578.99,Cash,C027400,In-store,EMP00436,5984.51,284.98,False
INV0026312,ST00886,P00303,2024-01-04,4,159.26,22.88,UPI,C013827,In-store,EMP02862,687.86,73.7,False
INV0026313,ST00205,P00169,2024-01-30,4,135.93,37.34,UPI,C016893,In-store,EMP01299,567.15,60.77,False
INV0026314,ST01040,P00487,2023-08-21,7,2308.48,1059.47,Card,C028160,Online,EMP01692,15854.88,754.99,False
INV0026315,ST00375,P00887,2022-11-27,4,31.61,14.76,Card,,In-store,EMP02928,117.26,5.58,False
INV0026316,ST00501,P00390,2024-01-21,2,618.47,231.89,Cash,C006014,Online,EMP02443,1055.3,50.25,False
INV0026317,ST00307,P00830,2022-11-19,4,1486.12,161.87,Cash,C016094,In-store,EMP01953,6476.52,693.91,False
INV0026318,ST00735,P00709,2023-10-05,5,698.43,26.48,Card,C037103,In-store,EMP01790,3881.55,415.88,False
INV0026319,ST00133,P00360,2024-02-05,2,38.95,2.81,Card,,In-store,EMP02588,84.1,9.01,False
INV0026320,ST00746,P00700,2024-06-04,2,552.34,118.66,Card,,In-store,EMP01556,1035.32,49.3,False
INV0026321,ST00059,P00561,2024-11-15,6,1048.92,357.91,UPI,C034096,In-store,EMP02499,6232.39,296.78,False
INV0026322,ST00887,P00213,2022-07-23,2,1360.19,53.7,Wallet,C019151,In-store,EMP00036,2800.01,133.33,False
INV0026323,ST00343,P00469,2022-03-07,7,832.55,416.31,UPI,C007731,In-store,EMP02989,6060.92,649.38,False
INV0026324,ST00545,P00287,2022-05-26,5,4865.33,1657.29,Card,C032731,In-store,EMP02381,23802.83,1133.47,False
INV0026325,ST00240,P00605,2022-11-30,2,412.22,68.9,UPI,C036424,In-store,EMP01877,846.2,90.66,False
INV0026326,ST00114,P00050,2024-01-13,2,540.63,0.48,Wallet,C039841,In-store,EMP00201,1210.47,129.69,False
INV0026327,ST00025,P00088,2024-05-19,4,255.77,238.07,Cash,C007541,Online,EMP01192,879.21,94.2,False
INV0026328,ST01029,P00421,2022-08-07,1,5249.87,948.47,UPI,,In-store,EMP00864,4817.57,516.17,False
INV0026329,ST00144,P00566,2024-11-10,3,504.12,261.62,Card,,Online,EMP00997,1313.28,62.54,False
INV0026330,ST00060,P00521,2024-12-09,3,90.69,21.9,UPI,C000010,In-store,EMP02474,280.19,30.02,False
INV0026331,ST00540,P00091,2024-01-03,1,4094.08,13.69,UPI,,In-store,EMP01310,4284.41,204.02,False
INV0026332,ST01011,P00116,2022-06-14,5,486.92,192.81,UPI,C034331,In-store,EMP01279,2353.88,112.09,False
INV0026333,ST00088,P00114,2024-03-21,7,45.84,24.38,UPI,C000257,In-store,EMP01121,311.32,14.82,False
INV0026334,ST00269,P00094,2023-12-27,4,742.02,160.84,UPI,,Online,EMP02777,3144.11,336.87,False
INV0026335,ST00584,P00915,2022-12-18,4,3176.32,1617.79,Cash,C025224,Online,EMP02346,12417.99,1330.5,False
INV0026336,ST00518,P00295,2024-05-24,6,632.75,369.23,UPI,C038203,In-store,EMP00975,4044.18,616.91,False
INV0026337,ST00154,P00874,2022-01-16,2,246.27,10.86,UPI,,In-store,EMP02030,505.76,24.08,False
INV0026338,ST00999,P00541,2022-11-08,7,455.52,355.82,UPI,,In-store,EMP00032,3172.76,339.94,False
INV0026339,ST00377,P01092,2022-04-02,3,168.47,8.1,Wallet,,In-store,EMP01795,522.18,24.87,False
INV0026340,ST00711,P01082,2024-01-06,4,442.21,143.4,Cash,C003863,Online,EMP02783,1706.71,81.27,False
INV0026341,ST00481,P00664,2024-03-10,6,2996.83,2933.12,UPI,C000270,Online,EMP02257,17756.47,2708.61,False
INV0026342,ST00615,P01007,2024-11-14,1,271.38,2.19,UPI,C006642,In-store,EMP02413,282.65,13.46,False
INV0026343,ST00950,P00443,2023-06-27,5,309.8,140.84,UPI,C028737,In-store,EMP02505,1661.63,253.47,False
INV0026344,ST00343,P00439,2024-11-11,4,3912.86,723.74,Card,C034557,Online,EMP01763,17614.69,2686.99,False
INV0026345,ST00856,P00138,2022-11-17,3,59.51,4.39,Cash,C038701,In-store,EMP02890,182.85,8.71,False
INV0026346,ST00308,P00612,2022-06-12,4,32.39,17.77,Wallet,C003850,In-store,EMP01371,125.2,13.41,False
INV0026347,ST00333,P00729,2024-12-23,4,724.31,343.76,Card,C019296,In-store,EMP01021,2681.15,127.67,False
INV0026348,ST00035,P00616,2022-05-06,1,587.6,45.45,Cash,C008777,In-store,EMP00580,639.74,97.59,False
INV0026349,ST00365,P00254,2024-07-02,1,926.08,24.55,UPI,,In-store,EMP01354,946.61,45.08,False
